path,title,author,page_number,novel_pages,context
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,794,3.0,"하며 그 수급을 기에 달아 송군(宋軍)을 뵈어 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,795,3.0,「너의 대장의 머리를 얻어왔으니 비록 쓸데없으나 찾아 가라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,796,3.0,"하니 송군이 대경하여 서로 도망하거늘, 생각하니 어찌 가련치 않으리오."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,797,3.0,"이때 아골대 한 번도 싸우지 아니하고 양장의 머리를 얻으매, 마음이 상활(爽闊)하여 송진(宋陣)을 시살(弑殺)하니 일합이 못하여 함몰하고, 군을 몰아 들어올새, 또 창덕현을 파하고 물밀듯 황성에 이르니 감히 나 싸울 자가 없더라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,798,3.0,"차시 천자가 이 말을 들으시고 통곡하며 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,799,3.0,"「적세 강성하여 대국 명장을 다 죽이고 황성을 범한다 하니, 짐에게 이르러 삼백 년 기업(基業)이 망할 줄 어찌 알리오.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,800,3.0,하시고 용루(龍淚)를 내리 오시니 만조(滿朝) 제신이 막불(莫不) 유체(流涕)러라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,801,3.0,"각설 위왕 현수문이 천자의 박절하심을 통한히 여기나, 그러나 조금도 원망치 아니하며 매양 천심(天心)이 손상(損傷)함을 한(恨)하고, 국운(國運)이 오래지 않음을 슬퍼하며 여러 아들을 불러 경계하며 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,802,3.0,"「노부(老父)가 출어(出御) 세상(世上)하여 허다 고초(苦楚)를 많이 지내고, 일찍 용호방(龍虎榜)에 참여하여 출장입상(出將入相)하니, 이는 천은(天恩)이 망극한지라. 갈수록 천은이 융성하여 벼슬이 왕작(王爵)의 거(居)하니 이는 포의(布衣)에 과극(過極)한지라. 이러므로 몸이 마치도록 나라를 돕고자 하나니, 여등은 진충(盡忠) 갈력(竭力)하여 천자를 섬기고 소소(小小)한 현담의 일을 생각하지 말라.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,803,3.0,"하고 누수를 흘리더니, 문득 보하되, 천자의 사관이 이르렀다 하거늘, 위왕이 놀라 헤아리되,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,804,3.0,‘천자가 또 어느 땅을 들이라 하시도다.’
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,805,3.0,"하고 성외에 나가 맞으니 사관이 조서(詔書)를 드리며 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,806,3.0,「천자가 방금 여진의 난을 만나 적병이 황성의 이르매 그 위태함이 조석의 있기로 급히 구완을 청하시더이다.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,807,3.0,"위왕이 천사(天使)의 말을 듣고 대경하여 북향(北向) 사배(四拜)하고, 조서를 떼어보니, 그 조서의 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,808,3.0,"「짐이 불행하여 또 여진의 난을 당하매, 적세 크게 강성하여 성하에 이르니 사직의 위태함이 조석에 있는지라. 방금 조정에 적장 아골대 당할 장수가 없으니 어찌 종사를 보전하리오. 이는 다 짐이 자취(自取)한 죄라. 누구를 한하며 누구를 원망하리오. 허물며 경은 선제 충신이요 만고의 대공(大公)이거늘, 짐이 잠깐 생각하지 아니하고 간신의 말을 좇아, 경을 부족히 여기며 그 아들을 젓 담아 보내었으니, 첫째는 선제의 유교(遺敎)를 저버린 죄요, 둘째는 스승을 죽인 죄요, 셋째는 선조(先朝) 충신을 만모(慢侮)한 죄요, 넷째는 서천을 환수한 죄이니, 이런 중죄를 짓고 어찌 안보하기를 바라리오마는, 이왕에 자작지죄(自作之罪)는 회과(悔過)하였거니와, 이제 위태함을 당하여 부끄럼을 무릅쓰고 사자를 경에게 보내나니, 경이 비록 연만하여 용맹이 전만 못하나 그 재조는 늙지 아니하리니, 만일 노(怒)를 감추고 원망을 두지 아닐진대, 한번 기군(起軍)하여 수고를 아끼지 않으면 족히 천하를 보존하리니, 국가 안위는 재차(再次)일 게라. 모름지기 경은 익히 생각하여 짐의 허물을 사(赦)하고 선제의 유교를 돌아봄이 어떠하뇨.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,809,3.0,하였더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,810,3.0,"위왕이 남필(覽畢)에 일변 놀라고 일변 슬퍼 흐르는 눈물이 백수(白鬚)를 따라 이어지며 묵묵무언(黙黙無言)이러니 오랜 후 표를 닦아 사관을 돌려보내고, 급히 군사를 발하여 천자를 구하고자 할새,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,811,3.0,"장자(長子) 현후로 후군장(後軍將)을 삼고, 삼자(三子) 현첨로 좌익장(左翼將)을 삼고 승상 석침으로 군사장군(軍師將軍)을 삼아, 철기 백만을 거느리고 급히 행군하여 황성으로 향하니, 위왕이 홍안(紅顔) 백발(白髮)이 자못 씩씩하여 갑주(甲冑)를 정제(整齊)하고 손에 자룡검을 잡았으니, 사람은 천신 같고 말은 비룡 같아 군제(軍制) 엄숙한 가운데, 정기(旌旗)는 폐(廢)일(日)하고 금고(金鼓)는 훤천(暄天)하니, 가는 길에 비록 도적이 있으나 위풍(威風)으로 좇아 쓰러지니, 위왕의 조화 있음을 가히 알지라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,812,3.0,"여러 날 만에 황성의 이르러 진치고 적진 형세를 살펴보니, 여진왕이 아골대와 더불어 진세를 웅장히 하고 기운이 활달하여 천지를 흔들 듯한지라. 위왕이 군중에 전령하여 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,813,3.0,「적진이 비록 싸움을 돋우나 일절(一切) 요동(搖動)치 말라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,814,3.0,하고 진(陣)을 변하여 팔문금사진(八門金蛇陣)을 치고 상께 표문을 올리며 연(然)하여 군사를 쉬게 하더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,815,3.0,"차설 천자가 적세 위태함을 보시고 어찌할 줄 알지 못하고, 다만 하늘을 우러러 장탄 유체하시며, 요행 위왕의 구병(救兵)이 이를까 하여 성문을 굳게 닫고 주야로 기다리시더니, 과연 위왕이 십만 대병을 거느리고 성외의 이르러 표문(表文)을 올린다 하거늘, 상이 대열하사 그 표문을 떼어보니, 하였으되,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,816,3.0,"「위왕 현수문은 삼가 표문을 황상 용탑(龍榻) 하(下)에 올리옵나니, 신이 본디 하방(下方) 천생(賤生)으로 선제의 망극한 은혜를 많이 입사오매. 그 갚을 바를 알지 못하여 몸이 마치도록 성은을 잊지 아니하옵더니, 이제 폐하가 선제의 뒤를 이으사 신의 용렬함을 깨달으시고, 서천 일지(一地)를 도로 거두시며 죄를 자식에게 미루어 그 뒤를 끊고자 하시니, 신의 마음이 어찌 두렵지 않으리 마는, 본디 충을 지키는 뜻이 간절한 고로, 저적에 흉노의 난을 평정하고 폐하의 위태함을 구하였으나 뵈옵지 아니하고 감은 폐하가 신을 보기 싫은 뜻을 위함이러니, 이제 또 여진이 반하여 황성의 이르매 그 위태함을 보시고 구완을 청하시니, 신이 어찌 적병이 이른 줄 알면서 편히 있음을 취하리까마는, 천한 나이 벌써 칠순에 가까운지라. 다만 힘이 전만 못함을 두려워 양아(兩兒)를 데리고 군을 발하여 이르렀으나, 옛날 황충(黃忠)만 못하지 아니 하오리니, 바라건대 폐하는 근심치 마소서.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,817,3.0,하였더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,818,3.0,"상이 남필에 대찬하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,819,3.0,「위왕은 만고충신이라. 짐이 무슨 낯으로 위왕을 대하리오.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,820,3.0,"하시고 멀리 나와 맞고자 하나, 적병이 강성함을 두려워 감히 움직이지 못하고, 장탄 불이 하시더니 조신 중 일인이 출반주하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,821,3.0,"「이제 위왕 현수문이 대군을 거느리고 와 진(陣)치매, 적장 아골대 그 진세 엄숙함을 보고 십 리를 물러 진쳤으매 그 겁(怯)함은 짐작하오리니, 폐하가 일지군(一枝軍)을 주시면 신이 한번 전장에 나아가 위왕의 일비지역(一臂之役)을 돕사올까 하나이다.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,822,3.0,"모두 보니 이는 도총병마(都總兵馬) 설연이라. 상이 기뻐하사 즉시 군사를 나누니 겨우 수천 기라. 당부하여 가로되,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,823,3.0,「적장 아골대는 지모가 과인하고 모사 신비회는 의량(意量)이 신묘(神妙)하니 삼가 경적(輕敵)하지 말라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,824,3.0,"설연이 사은하고 군을 거느려 위왕진에 이르니, 위왕이 반기며 적진 파할 계교를 의논하고 제장을 불러 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,825,3.0,"「적장 아골대는 짐짓 지모가 잇는 장수이라. 우리 군사가 수천 리를 몰아 왔으매 반드시 그 피곤함을 알고 쉬지 못하게 하여, 싸움을 돋우되, 내 그 뜻을 알고 삼일을 견벽불출(堅壁不出)함이니, 명일 싸움에 제장은 나의 뒤를 따르라.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,826,3.0,"하고 날이 밝은 후 방포일성(放砲一聲)의 진문(陣門)을 크게 열고 말에 올라 내다르며 대호하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,827,3.0,「적장 아골대는 빨리 나와 내 칼을 받으라. 나는 위왕 현수문이라. 나의 자룡검이 본디 사정이 없기로 반적의 머리를 무수히 베었나니 허물며 너 같은 무도한 오랑캐 목숨은 오늘 내 칼 아래 달렸으니 바삐 나와 칼을 받으라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,828,3.0,"하는 소리가 우레 같으니, 아골대 분노하여 진밖에 내다르며 꾸짖기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,829,3.0,"「나는 여진국 대장 아골대라. 우리 왕이 하늘께 명을 받아 무도한 송(宋)천자(天子)를 멸하고 천하를 다스리고자 하매, 벌써 삼십육도 군장(君長)을 쳐 항복받고 이제 황성을 무찔러 천자를 잡고자 하거늘, 너는 천시(天時)를 알지 못하고 무도한 황제를 구하고자 하니, 이른바 조걸위학(助桀爲虐)이라. 네 어찌 늙은 소견이 이다지 모르나뇨.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,830,3.0,"하고 맞아 싸울새 칠십여 합에 이르되, 승부를 결치 못하는지라. 위왕이 비록 노장(老將)이나 용력(勇力)이 족히 소년 아골대를 당하니 검광이 번개 같아 동을 쳐 서를 응하고, 남을 쳐 북장(北將)을 베니 그 용력을 가히 알지라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,831,3.0,"날이 저물매 각각 본진으로 돌아가니, 위왕이 분기를 이기지 못하여 제장 군졸을 모으고 의논하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,832,3.0,"「내 서번 도적을 칠 때에 초인(草人)을 나와 같이 만들어 적진을 속였더니 이제 또 그처럼 속이리니, 그대는 약속을 잃지 말라.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,833,3.0,"하고 수일이 지난 후 철기 백만을 거느리고 진 좌편 호인곡에 매복하고, 후군장 현후를 불러 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,834,3.0,「너는 군을 거느리고 적진과 싸우다가 이리이리 하라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,835,3.0,"하고 밤들기를 기다려 싸움을 돋우며 대호하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,836,3.0,「적장 아골대는 전일 미결(未決)한 승부를 오늘날 결단(決斷)하자.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,837,3.0,"하고 자룡검을 들고 내다르니, 여진왕이 아골대에게 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,838,3.0,「위왕 현수문이 심야(深夜)에 싸움을 재촉하니 무슨 계교 있음이라. 삼가 경적하지 말라.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,839,3.0,"아골대 응낙하고 말에 올라 진문을 열고 내달아 싸울새, 등촉(燈燭)이 휘황한 가운데 위왕이 엄숙한 거동이 씩씩 쇄락(灑落)하여 금고(金鼓) 소리는 산천이 움직이고 함성은 천지진동하니, 번개 같은 검광은 횃불이 무광(無光)하고 분분(紛紛)한 말발굽은 피차(彼此)를 모를러라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,840,3.0,"서로 삼십여 합을 싸우더니 위왕이 거짓 패하여 달아날새, 아골대 승세(勝勢)하여 급히 뒤를 따르매 위왕을 거의 잡을 듯하여 수십 리를 따르니, 아골대의 칼이 위왕 목에 이르기를 한두 번이 아니로되, 종시(終是) 동(動)치 아니하는지라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,841,3.0,"아골대 의혹(疑惑)하여 군을 돌리고자 하더니, 문득 뒤에서 함성이 일어나며, 또 위왕이 여진왕의 머리를 베어 들고 군을 몰아 짓치니, 앞에는 현첨, 석침과 도총병마 설연이 치고, 뒤에는 위왕이 치니 아골대 비록 용맹하나 거짓 위왕이 싸움도 어렵거든 하물며 정작 위왕의 일광도사 술법을 당하리오."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,842,3.0,"위왕의 칼이 이르는 곳에 장졸의 머리 검광을 좇아 떨어지니 아골대 낙담상혼(落膽喪魂)하여 동을 바라고 달아나는지라. 위왕이 군을 재촉하여 따르니 아골대 대적하지 못할 줄 알고 말에서 내려 항복하여 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,843,3.0,"「이제 우리 왕이 벌써 죽었고, 소장이 세궁(勢窮) 역진(力盡)하였사오니 바라건대 위왕은 잔명(殘命)을 살리소서.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,844,3.0,"하거늘, 위왕이 아골대를 잡아 꿇리고 꾸짖기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,845,3.0,"「네 임금과 함께 반하여 대국을 침범하니 마땅히 죽일 것이로되 항자(降者)를 불살(不殺)이라. 차마 죽이지 못하고 놓아 보내나니, 너는 돌아가 마음을 고치고 행실을 닦아가 어진 사람이 되게 하라.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,846,3.0,하고 등 팔십을 쳐 원문(轅門) 밖에 내치고 삼군을 모아 상사하며 방(榜) 붙여 백성을 안무하고 승전한 표(表)를 올리더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,847,3.0,"차시 천자가 적진의 싸이어 성중 백성이 많이 주려 죽으니, 이러므로 천자가 자주 통곡하시며 위왕의 승전하기를 하늘께 축수하더니, 이날 위왕이 여진왕을 죽이고 아골대를 사로잡아 항복받은 표문을 보시고 크게 기뻐하사 만조를 모으시고 성문에 나와 나 위왕을 맞으실새,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,848,3.0,"위왕이 복지 통곡하오니, 상이 수레에 내려 왕의 손을 잡으시고 참색(慙色)이 용안(龍顔)에 가득하사 눈물을 흘리시며 가로되,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,849,3.0,"「짐이 혼암(昏闇) 무지(無知)하여 경 같은 만고충신을 대접하지 아니하고, 또 경의 어진 아들을 죽였으니 무슨 낯으로 경을 대하리오. 이러므로 짐의 죄를 하늘이 밉게 여기사 송실을 위태하게 하심이로되, 경은 추호(秋毫)를 혐의(嫌疑)치 아니하고, 저적에 흉노난을 소멸하며 이제 또 여진의 흉적을 파하니, 경의 충성은 만대의 썩지 아니하고 짐의 허물은 후세의 침 받음을 면치 못하리니, 어찌 부끄럽지 않으리오.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,850,3.0,"위왕이 천자가 너무 자복(自服)하심을 보고 읍(泣)주(奏)하기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,851,3.0,"「신이 본디 충성을 효칙(效則)고자 하여 선제의 망극한 은혜를 갚지 못하였기로 몸이 마치도록 나라를 위하오매, 어찌 폐하의 약간 그러심을 혐의하오리까마는, 저적에 흉노를 파하고 폐하를 뫼시지 아니하고 곧바로 위국에 돌아감은 세상공명을 하직(下直)하고자 함이러니, 갈수록 국운의 불행함을 면치 못하여 또 여진의 난을 만나사 위태하심을 듣자오매, 신이 비록 천한 나이 많사오나 어찌 전장(戰場)을 두려워하리까. 이제 폐하의 홍복(弘福)으로 도적을 파하오나 이는 하늘이 도우심이라. 신의 공은 아니로소이다.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,852,3.0,"상이 더욱 칭찬하시며 함께 궐중의 들어와 새로이 진하(陳賀)하시고 위왕의 공을 못내 일컬으시며 황금 일천 냥과 채단 오백 필을 사송(賜送)하시고 가로되,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,853,3.0,"「짐이 경의 공을 생각하면 무엇으로 갚을 바를 알지 못하나니, 이제 경의 나이 쇠로(衰老)하매 연연(年年)이 조공하는 예(禮)를 폐하고 안심 찰직(察職)할지어다.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,854,3.0,위왕이 돈수(敦壽) 사례하고 인하여 하직하고 본국으로 돌아가니라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,855,3.0,"재설 아골대 겨우 목숨을 부지하여 모사 신비회와 계양춘을 찾아 데리고 여진의 들어가 분함을 이기지 못하여 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,856,3.0,"「우리 계양춘의 말을 듣고 백만대병을 일으켜 대국을 치매, 위왕 현수문의 칼아래 귀신이 다 되고 다만 돌아오는 사람은 우리 수삼 인이라. 어찌 통한치 않으리오.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,857,3.0,하고 다시 반(叛)함을 꾀하더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,858,3.0,"위왕이 본국의 돌아가 현후, 현첨 두 아들이 무사히 돌아옴과 석침이 또한 성공하고 함께 돌아옴을 기뻐, 모든 자녀를 거느리고 잔치를 배설하여 크게 즐길새, 왕비 석씨를 돌아보아 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,859,3.0,「비(妃)와 과인(寡人)의 옛날 일을 생각하면 일장춘몽(一場春夢)이라. 어찌 이처럼 귀히 됨을 뜻하였으리오. 다만 한하는 바는 송실이 오래 누리지 못할까 두렵나니 이제 과인이 연기(年紀) 팔순이라. 오래지 아니하여 황천길을 면치 못하리니 어찌 슬프지 않으리오.」
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,860,3.0,"왕비 또한 비회(悲懷) 교집(交集)하여 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,861,3.0,"「신첩(臣妾)이 당초 계모의 화를 피하여 칠보암에 있을 제, 노승의 후은(厚恩)을 입사와 우리 부부가 서로 만나게 하였으니, 이를 생각하면 그 은혜 적지 아니 하온지라. 이제 사람을 그 절에 보내어 불공하고 제승에게 은혜를 갚고자 하오니 복망 전하(殿下)는 신첩의 사정을 살피소서.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,862,3.0,위왕이 옳이 여겨 금은 채단으로 옛정을 표하여 보내더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,863,3.0,차시 백관이 왕과 또 비의 성덕(聖德)을 하례(賀禮)하고 조회를 마치고 잔치를 파하니 위국 인민(人民)이 칭(稱)복(福)하지 않는 이 없더라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,864,3.0,"일일은 위왕이 마음의 자연 비감(悲感)하여 전에 입던 갑주와 자룡검을 내어 보니, 스스로 삭아 조각이 떨어지고 칼이 부스러져 썩은 풀 같은지라. 위왕이 대경 탄하며 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,865,3.0,"「수십 년 전에 내 타던 말이 죽으매 의심하였더니, 그 후로 과연 선제 붕하시고, 또 이제 성공한 갑주와 칼이 스스로 삭아 쓸 데 없이 되었으니, 차(此)는 반드시 나의 명이 진(盡)한 줄 알지라. 슬프다. 세상 사람이 다 각각 수한(壽限)의 정함이 잇나니 내 어찌 홀로 면하리오.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,866,3.0,"하고 즉시 현후를 봉(封)하여 세자를 삼고, 석침으로 좌승상을 삼으며 용상에 눕고 일어나지 못하더니, 스스로 회춘(回春)치 못할 줄 알고 왕비와 후궁을 부르며 모든 아들을 불러 유체(流涕)하며 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,867,3.0,"「과인이 초분(初分)은 비록 사오나오나 이제 벼슬이 왕작에 거하고 슬하의 아들 구형제를 두었으니 무슨 한이 있으리오. 그러나 송실(宋室)이 장구(長久)치 못할까 근심하나니 돌아가는 마음이 가장 슬프도다. 너희는 모름지기 후사(後嗣)를 이어 충성으로 나라를 받들고 정사를 닦아, 백성을 평안하게 하라.」"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,868,3.0,"하고, 상의 누우며 명이 진하니 춘추 칠십팔이라. 왕비와 모든 자제 발상(發喪) 거애(擧哀)하니 위국 신민(臣民)이 통곡 않는 이 없고 일월(日月)이 무광(無光)하더라."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,869,3.0,"왕비 석씨 일성(一聲) 통곡에 혼절(昏絶)하니 시녀의 구함을 입어 겨우 정신을 차린지라. 왕비 세자 현첨을 불러 이르기를,"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR002395,현수문전 (경판본)(玄壽文傳),,870,3.0,「사람의 명은 도망하기 어려운지라. 세자는 모름지기 과도히 슬퍼 말고 만수무강(萬壽無疆)하라.」
